case_id,case_family,document_type,ambiguity_level,missingness_level,noise_level,conflict_level,document_complexity,domain_risk,evidence_strength,ambiguity_bucket,direct_hallucination,casulo_hallucination,hallucination_reduction,residual_delta_index,delta_control_score,evidence_coverage,invented_fields,unsupported_fields,decision
SEED-505-STOCH-0049-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,84,85,63,31,2,medium,27,A4_extreme,100,30,70,74,84,22,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0050-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,73,37,2,41,4,high,59,A3_high,100,32,68,47,87,56,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0051-PARSER_DOCUMENTAL,parser_documental,email_request,5,14,58,39,5,low,78,A0_very_low,46,15,31,20,89,76,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0052-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,61,42,93,68,1,medium,42,A3_high,87,25,62,56,83,37,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0053-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,67,23,85,38,2,high,55,A3_high,97,29,68,40,85,50,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0054-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,26,57,43,44,4,high,55,A1_low,95,30,65,48,89,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0055-SOFTWARE_REVIEW,software_review,incident_log,9,73,3,93,2,medium,51,A0_very_low,78,24,54,63,88,51,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0056-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,17,6,2,60,3,high,84,A0_very_low,68,21,47,22,90,83,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0057-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,74,59,46,3,3,medium,48,A3_high,86,26,60,51,88,44,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0058-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,9,58,82,42,2,medium,54,A0_very_low,71,21,50,45,88,51,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0059-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,66,3,53,37,5,medium,69,A3_high,85,27,58,29,86,65,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0060-PARSER_DOCUMENTAL,parser_documental,service_intake,22,77,81,21,5,low,45,A1_low,61,20,41,52,88,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0061-PARSER_DOCUMENTAL,parser_documental,service_intake,89,4,0,40,3,medium,70,A4_extreme,63,19,44,34,87,66,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0062-SOFTWARE_REVIEW,software_review,test_report,81,3,91,26,1,medium,61,A4_extreme,79,23,56,31,84,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0063-PARSER_DOCUMENTAL,parser_documental,checklist,55,77,89,28,1,medium,35,A2_medium,70,20,50,62,85,30,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0064-RULE_EXTRACTION,rule_extraction,business_rule_sheet,42,43,44,27,3,medium,60,A2_medium,83,25,58,40,88,57,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0065-RULE_EXTRACTION,rule_extraction,policy,2,56,64,27,1,high,61,A0_very_low,76,22,54,38,90,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0066-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,13,87,85,1,5,medium,45,A0_very_low,85,28,57,50,88,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0067-SOFTWARE_REVIEW,software_review,repo_summary,78,49,51,21,4,medium,48,A3_high,98,31,67,51,86,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0068-PARSER_DOCUMENTAL,parser_documental,form_record,13,66,26,64,1,medium,54,A0_very_low,55,16,39,54,89,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0069-PARSER_DOCUMENTAL,parser_documental,email_request,60,22,17,20,1,low,70,A2_medium,43,12,31,32,89,67,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0070-RULE_EXTRACTION,rule_extraction,business_rule_sheet,63,80,0,6,2,high,48,A3_high,100,30,70,58,89,45,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0071-PARSER_DOCUMENTAL,parser_documental,service_intake,23,0,65,82,5,low,73,A1_low,54,18,36,28,86,70,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0072-SOFTWARE_REVIEW,software_review,repo_summary,52,34,27,42,5,medium,62,A2_medium,90,29,61,42,88,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0073-SOFTWARE_REVIEW,software_review,test_report,26,94,76,77,5,high,29,A1_low,100,43,57,76,84,26,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0074-AUDIT_DOCUMENTAL,audit_documental,policy_audit,80,5,89,14,2,medium,63,A3_high,78,23,55,29,85,57,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0075-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,58,64,3,59,2,medium,48,A2_medium,83,25,58,62,87,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0076-RULE_EXTRACTION,rule_extraction,business_rule_sheet,5,100,4,45,3,high,47,A0_very_low,98,30,68,64,89,47,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0077-SOFTWARE_REVIEW,software_review,repo_summary,97,24,72,38,3,medium,49,A4_extreme,100,31,69,48,83,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0078-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,14,22,78,81,1,high,63,A0_very_low,78,22,56,37,86,60,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0079-AUDIT_DOCUMENTAL,audit_documental,policy_audit,99,21,19,3,3,high,63,A4_extreme,96,29,67,37,87,58,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0080-SOFTWARE_REVIEW,software_review,repo_summary,90,10,37,23,2,medium,64,A4_extreme,81,24,57,34,86,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0081-SOFTWARE_REVIEW,software_review,incident_log,62,42,23,82,2,high,50,A3_high,100,32,68,58,85,47,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0082-RULE_EXTRACTION,rule_extraction,policy,2,5,13,44,3,high,89,A0_very_low,66,20,46,14,91,89,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0083-RULE_EXTRACTION,rule_extraction,policy,16,87,69,20,4,high,44,A0_very_low,100,35,65,55,88,41,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0084-PARSER_DOCUMENTAL,parser_documental,service_intake,26,45,83,25,4,low,58,A1_low,54,17,37,38,88,54,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0085-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,82,93,95,94,1,medium,10,A4_extreme,91,27,64,94,79,4,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0086-RULE_EXTRACTION,rule_extraction,acceptance_criteria,94,27,6,86,2,high,51,A4_extreme,100,35,65,59,84,47,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0087-AUDIT_DOCUMENTAL,audit_documental,policy_audit,78,42,17,91,5,medium,46,A3_high,100,34,66,64,84,42,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0088-SOFTWARE_REVIEW,software_review,release_notes,89,72,23,62,1,high,33,A4_extreme,100,34,66,75,84,29,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0089-SOFTWARE_REVIEW,software_review,repo_summary,60,32,41,90,2,high,51,A2_medium,100,32,68,55,84,47,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0090-PARSER_DOCUMENTAL,parser_documental,checklist,23,1,29,2,5,medium,90,A1_low,48,16,32,7,91,88,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0091-RULE_EXTRACTION,rule_extraction,procedure,98,47,2,37,5,high,49,A4_extreme,100,42,58,58,86,45,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0092-SOFTWARE_REVIEW,software_review,repo_summary,81,66,11,84,1,high,36,A4_extreme,100,34,66,75,84,32,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0093-SOFTWARE_REVIEW,software_review,repo_summary,62,97,39,53,4,high,28,A3_high,100,41,59,79,84,24,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0094-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,59,65,61,56,5,low,39,A2_medium,71,23,48,64,85,35,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0095-SOFTWARE_REVIEW,software_review,release_notes,76,99,94,34,4,high,18,A3_high,100,45,55,81,82,12,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0096-SOFTWARE_REVIEW,software_review,incident_log,76,71,83,6,2,high,36,A3_high,100,34,66,59,86,30,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0097-AUDIT_DOCUMENTAL,audit_documental,policy_audit,51,82,88,19,4,high,35,A2_medium,100,36,64,62,86,30,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0098-AUDIT_DOCUMENTAL,audit_documental,policy_audit,51,1,40,55,5,medium,73,A2_medium,81,26,55,28,87,70,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0099-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,87,41,63,84,1,high,38,A4_extreme,100,33,67,66,82,33,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0100-RULE_EXTRACTION,rule_extraction,policy,1,90,93,82,1,high,33,A0_very_low,100,31,69,69,85,30,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0101-RULE_EXTRACTION,rule_extraction,acceptance_criteria,40,73,61,45,3,medium,42,A1_low,96,30,66,60,87,39,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0102-PARSER_DOCUMENTAL,parser_documental,checklist,50,77,30,98,5,medium,34,A2_medium,87,28,59,77,84,31,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0103-RULE_EXTRACTION,rule_extraction,procedure,93,88,26,7,2,medium,33,A4_extreme,100,31,69,70,86,28,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0104-SOFTWARE_REVIEW,software_review,test_report,81,22,48,41,4,medium,57,A4_extreme,95,30,65,43,85,52,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0105-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,80,29,63,54,1,medium,50,A3_high,84,24,60,50,84,45,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0106-PARSER_DOCUMENTAL,parser_documental,form_record,0,74,3,18,2,medium,64,A0_very_low,47,14,33,42,93,64,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0107-RULE_EXTRACTION,rule_extraction,business_rule_sheet,77,13,40,84,1,medium,57,A3_high,89,26,63,48,84,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0108-AUDIT_DOCUMENTAL,audit_documental,policy_audit,21,74,14,2,5,medium,60,A1_low,76,25,51,44,92,59,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0109-PARSER_DOCUMENTAL,parser_documental,email_request,41,2,9,31,3,low,83,A2_medium,42,13,29,19,90,81,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0110-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,35,87,44,47,3,medium,39,A1_low,71,22,49,66,86,36,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0111-SOFTWARE_REVIEW,software_review,test_report,39,5,46,55,1,medium,73,A1_low,64,18,46,27,87,70,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0112-AUDIT_DOCUMENTAL,audit_documental,policy_audit,32,25,7,12,4,medium,78,A1_low,64,20,44,24,91,77,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0113-SOFTWARE_REVIEW,software_review,repo_summary,52,22,68,80,5,medium,55,A2_medium,99,32,67,46,84,51,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0114-SOFTWARE_REVIEW,software_review,test_report,53,17,59,13,4,medium,69,A2_medium,79,25,54,27,88,65,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0115-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,30,43,75,85,5,medium,50,A1_low,94,31,63,53,85,47,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0116-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,1,20,90,53,2,high,70,A0_very_low,73,22,51,26,88,67,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0117-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,9,11,91,61,1,medium,70,A0_very_low,59,17,42,26,87,67,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0118-SOFTWARE_REVIEW,software_review,repo_summary,65,63,72,41,4,high,39,A3_high,100,39,61,61,85,34,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0119-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,95,89,77,61,4,high,16,A4_extreme,100,45,55,87,81,10,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0120-SOFTWARE_REVIEW,software_review,repo_summary,79,4,100,92,3,high,50,A3_high,100,37,63,48,81,44,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0121-RULE_EXTRACTION,rule_extraction,policy,95,45,80,78,3,medium,33,A4_extreme,100,37,63,68,81,27,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0122-SOFTWARE_REVIEW,software_review,repo_summary,60,50,77,68,3,high,41,A2_medium,100,37,63,60,84,36,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0123-SOFTWARE_REVIEW,software_review,incident_log,33,46,97,45,3,medium,50,A1_low,87,27,60,46,86,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0124-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,82,24,9,53,4,medium,60,A4_extreme,89,28,61,46,86,56,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0125-RULE_EXTRACTION,rule_extraction,procedure,38,26,3,36,4,high,73,A1_low,91,29,62,32,90,71,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0126-SOFTWARE_REVIEW,software_review,test_report,34,70,95,51,1,medium,39,A1_low,86,25,61,60,86,35,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0127-RULE_EXTRACTION,rule_extraction,policy,69,85,1,99,1,high,30,A3_high,100,36,64,85,84,27,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0128-RULE_EXTRACTION,rule_extraction,acceptance_criteria,37,6,51,58,1,high,72,A1_low,80,23,57,28,87,69,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0129-RULE_EXTRACTION,rule_extraction,procedure,4,94,37,56,5,high,43,A0_very_low,100,38,62,64,88,42,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0130-PARSER_DOCUMENTAL,parser_documental,checklist,7,7,37,0,5,low,90,A0_very_low,39,13,26,6,92,89,0,0,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0131-PARSER_DOCUMENTAL,parser_documental,email_request,18,1,52,58,3,medium,79,A0_very_low,51,16,35,21,88,77,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0132-SOFTWARE_REVIEW,software_review,release_notes,3,41,41,66,2,medium,65,A0_very_low,67,20,47,39,89,64,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0133-RULE_EXTRACTION,rule_extraction,acceptance_criteria,30,42,91,88,5,medium,47,A1_low,100,35,65,54,84,43,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0134-RULE_EXTRACTION,rule_extraction,procedure,58,51,64,34,2,medium,48,A2_medium,90,27,63,51,86,44,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0135-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,20,9,35,46,1,medium,79,A0_very_low,53,15,38,22,89,77,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0136-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,58,15,83,6,3,low,66,A2_medium,51,16,35,26,87,61,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0137-SOFTWARE_REVIEW,software_review,repo_summary,70,53,79,66,2,medium,37,A3_high,100,30,70,63,83,32,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0138-AUDIT_DOCUMENTAL,audit_documental,policy_audit,4,27,56,39,1,high,73,A0_very_low,63,18,45,26,90,71,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0139-RULE_EXTRACTION,rule_extraction,business_rule_sheet,29,40,83,75,5,high,52,A1_low,100,39,61,49,85,48,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0140-SOFTWARE_REVIEW,software_review,test_report,61,91,81,40,4,high,26,A3_high,100,42,58,74,83,21,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0141-SOFTWARE_REVIEW,software_review,test_report,80,52,76,86,2,medium,33,A3_high,100,32,68,70,82,28,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0142-RULE_EXTRACTION,rule_extraction,acceptance_criteria,84,21,29,32,1,high,61,A4_extreme,97,27,70,40,86,57,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0143-RULE_EXTRACTION,rule_extraction,procedure,37,10,68,28,4,high,72,A1_low,94,30,64,23,88,68,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0144-AUDIT_DOCUMENTAL,audit_documental,policy_audit,84,100,86,30,3,high,17,A4_extreme,100,40,60,82,82,11,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0145-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,16,45,14,30,4,medium,70,A0_very_low,55,17,38,35,91,69,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0146-RULE_EXTRACTION,rule_extraction,procedure,43,49,65,9,1,medium,57,A2_medium,75,21,54,40,88,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0147-SOFTWARE_REVIEW,software_review,incident_log,12,51,50,77,1,medium,55,A0_very_low,72,21,51,50,87,53,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0148-RULE_EXTRACTION,rule_extraction,procedure,68,57,50,72,4,high,40,A3_high,100,42,58,65,84,36,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0149-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,22,69,47,2,5,medium,57,A1_low,79,26,53,42,91,55,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0150-PARSER_DOCUMENTAL,parser_documental,service_intake,23,19,3,45,3,medium,79,A1_low,49,15,34,27,90,78,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0151-RULE_EXTRACTION,rule_extraction,business_rule_sheet,59,89,18,36,2,high,38,A2_medium,100,34,66,70,86,35,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0152-AUDIT_DOCUMENTAL,audit_documental,compliance_packet,6,70,71,3,4,medium,56,A0_very_low,73,23,50,40,91,54,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0153-AUDIT_DOCUMENTAL,audit_documental,evidence_dossier,13,79,51,89,5,medium,41,A0_very_low,96,32,64,67,86,39,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0154-RULE_EXTRACTION,rule_extraction,business_rule_sheet,0,40,2,67,5,medium,72,A0_very_low,77,26,51,37,91,72,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0155-PARSER_DOCUMENTAL,parser_documental,form_record,100,10,62,65,1,medium,52,A4_extreme,71,21,50,48,82,46,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0156-SOFTWARE_REVIEW,software_review,test_report,79,26,71,71,4,medium,48,A3_high,100,33,67,53,83,43,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0157-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,57,71,2,22,5,low,51,A2_medium,62,20,42,56,89,49,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0158-SOFTWARE_REVIEW,software_review,repo_summary,96,90,77,33,2,medium,19,A4_extreme,100,34,66,80,82,13,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0159-SOFTWARE_REVIEW,software_review,incident_log,99,36,69,54,3,high,41,A4_extreme,100,39,61,59,83,35,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0160-PARSER_DOCUMENTAL,parser_documental,invoice_receipt,81,62,91,60,3,medium,30,A4_extreme,86,27,59,69,82,24,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0161-PARSER_DOCUMENTAL,parser_documental,email_request,14,5,95,80,1,medium,68,A0_very_low,52,15,37,29,85,65,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0162-SOFTWARE_REVIEW,software_review,repo_summary,83,10,5,34,5,medium,69,A4_extreme,90,29,61,34,87,66,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0163-RULE_EXTRACTION,rule_extraction,business_rule_sheet,13,51,20,20,4,high,68,A0_very_low,87,28,59,35,91,67,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0164-RULE_EXTRACTION,rule_extraction,acceptance_criteria,30,56,87,95,5,medium,40,A1_low,100,36,64,62,84,36,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0165-SOFTWARE_REVIEW,software_review,incident_log,99,48,31,40,3,medium,43,A4_extreme,100,31,69,60,85,38,0,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0166-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,68,5,72,9,4,medium,69,A3_high,79,25,54,24,87,64,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0167-AUDIT_DOCUMENTAL,audit_documental,contract_checklist,61,91,59,14,5,high,33,A3_high,100,39,61,67,86,29,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0168-RULE_EXTRACTION,rule_extraction,acceptance_criteria,73,28,17,100,5,medium,52,A3_high,100,36,64,58,84,49,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0169-RULE_EXTRACTION,rule_extraction,business_rule_sheet,97,35,44,41,2,high,48,A4_extreme,100,35,65,54,84,43,1,2,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
SEED-505-STOCH-0170-RULE_EXTRACTION,rule_extraction,acceptance_criteria,22,21,37,81,4,high,68,A1_low,98,32,66,37,87,66,0,1,CONTROLLED_OUTPUT_ALLOWED_PRODUCTION_BLOCKED
